hidden_layers,neurons_per_layer,trainable_params,test_loss,test_loss_seed1,test_loss_seed2,test_loss_seed3,test_loss_seed4,test_loss_seed5,training_time_seconds,avg_test_loss
10,9,937,0.0015271538868546,0.0015271538868546,0.0055098589509725,0.0006909121293574,0.0003205570974387,0.0002359821664867,59.00764846801758,0.0016568928462219802
10,10,1141,0.0001257794356206,0.0001257794356206,0.0015666335821151,0.0090196961537003,0.0015658986521884,0.0002760492207016,58.57462000846863,0.0025108114088652
10,11,1365,0.0005888007581233,0.0005888007581233,0.0014342394424602,0.0001014229928841,0.0006705357809551,0.0003101480542682,58.7004337310791,0.0006210294057381799
10,12,1609,0.0003315783687867,0.0003315783687867,0.0010071243159472,0.009658153168857,0.0001640523696551,0.0001725864567561,58.71724343299866,0.00226669893600042
10,13,1873,0.0009431421640329,0.0009431421640329,0.0005882241530343,0.0010374366538599,0.0005855005583725,0.0004772736574523,58.7814371585846,0.0007263154373503799
10,14,2157,5.1965831517009065e-05,5.1965831517009065e-05,0.0007859179750084,0.0010192079935222,0.001368457567878,9.191768913296984e-05,59.189624071121216,0.0006634934114117157
10,15,2461,0.0007217695238068,0.0007217695238068,0.000559285050258,0.0001285275648115,0.0002673325652722,0.0001468890841351,57.34949493408203,0.00036476075765672
10,16,2785,0.0018837392563,0.0018837392563,0.000790006306488,0.0001722430752124,0.0004770036903209,0.0015228659613057,58.04932951927185,0.0009691716579254
10,17,3129,0.000134446832817,0.000134446832817,0.0004185850266367,0.0054037715308368,0.0005682133487425,6.681586091872305e-05,57.64765167236328,0.0013183665199903445
10,18,3493,0.000310732750222,0.000310732750222,9.101662726607174e-05,0.0011083181016147,8.111444185487926e-05,0.0030788609292358,58.30914807319641,0.0009340085700386902
10,19,3877,0.0001004185323836,0.0001004185323836,7.540922524640337e-05,7.109529542503878e-05,0.0003299590025562,0.000162346943398,57.60398769378662,0.0001478457998018484
10,20,4281,0.0014448628062382,0.0014448628062382,0.0002383119863225,5.678581874235533e-05,0.0001075276450137,0.0003337440139148,58.50223255157471,0.00043624645404631107
1,21,547,0.0180705711245536,0.0120860831812024,0.0180894937366247,0.028696522116661,0.0127051193267107,0.0179295578971505,,0.01790135525166986
1,22,595,0.0140061061829328,0.0100899608805775,0.0258050207048654,0.0146625889465212,0.0128985121846199,0.0154924377799034,,0.01578970409929748
1,23,645,0.0127592366188764,0.0315187387168407,0.0157110318541526,0.0113301957026124,0.0125557025894522,0.0167749810963869,,0.017578129991888958
1,24,697,0.0255839545279741,0.0130418576300144,0.0146239846944808,0.0140388691797852,0.0170345325022935,0.0168646397069096,,0.015120776742696702
1,25,751,0.0315288193523883,0.0319596044719219,0.0103588299825787,0.0309807620942592,0.0286194887012243,0.0266895009204745,,0.02572163723409172
1,26,807,0.0225492976605892,0.0132131781429052,0.0111292963847517,0.036941111087799,0.0078932046890258,0.0183452175930142,,0.01750440157949918
1,27,865,0.0334615297615528,0.010675435885787,0.0166190862655639,0.021038195118308,0.036711361259222,0.0237011216580867,,0.021749040037393523
1,28,925,0.0107567086815834,0.02094610594213,0.0164475049823522,0.0084194857627153,0.0352697968482971,0.0183679204434156,,0.01989016279578204
1,29,987,0.0160688236355781,0.0274063404649496,0.020531129091978,0.0410613492131233,0.018136715516448,0.0246408715844154,,0.026355281174182853
1,30,1051,0.0323846861720085,0.0161936208605766,0.0387259162962436,0.0096473200246691,0.0311689972877502,0.0256241081282496,,0.02427199251949782
2,21,1009,0.0012272670865058,0.0018145365174859,0.0010099194478243,0.0036621813196688,0.0022114836610853,0.001985077606514,,0.0021366397105156603
2,22,1101,0.0021346472203731,0.0058351512998342,0.0012684901012107,0.0032368171960115,0.0018663414521142,0.0028682894539088,,0.00301501790061588
2,23,1197,0.0016077545005828,0.0036700591444969,0.0011066212318837,0.0044586975127458,0.0028883703052997,0.0027463005390018,,0.0029740097466855802
2,24,1297,0.0019923343788832,0.0022117146290838,0.0011556555982679,0.0010051662102341,0.0036490585189312,0.00200278586708,,0.0020048761647193996
2,25,1401,0.0024756749626249,0.0101317027583718,0.0008842051611281,0.0133125660941004,0.0077354917302727,0.0069079281412996,,0.0077943787770345194
2,26,1509,0.0027728877030313,0.0023966587614268,0.0017349787522107,0.0016730447532609,0.002188567770645,0.0021532275481149,,0.00202929551713166
2,27,1621,0.0015016458928585,0.002989059779793,0.0040443236939609,0.0016174218617379,0.0038227231707423,0.0027950348798185,,0.00305371267721052
2,28,1737,0.0013122329255566,0.0056052622385323,0.002263062633574,0.0030728494748473,0.0015531128738075,0.0027613040292635,,0.00305111825000492
2,29,1857,0.0019580072257667,0.0016502474900335,0.0017506986623629,0.0027476353570818,0.0013136419001966,0.0018840461270883,,0.00186925390735262
2,30,1981,0.0017094856593757,0.001347214798443,0.0013494744198396,0.0023656608536839,0.0016700257547199,0.0016883722972124,,0.0016841496247797598
3,21,1471,0.0012786939041689,0.0011612051166594,0.0007673998479731,0.0005012891488149,0.0004738003772217,0.0008364776789676,,0.00074803443392734
3,22,1607,0.0004465311940293,0.0012213726295158,0.0010327702620998,0.0004838372697122,0.0003838505945168,0.0007136723899748,,0.00076710062916388
3,23,1749,0.0006622652290388,0.0006275932537391,0.0003041358431801,0.0004856855375692,0.0006675200420431,0.0005494399811141,,0.0005268749315291199
3,24,1897,0.0005057039670646,0.0003188667469657,0.0004882331413682,0.000491224520374,0.0009441060828976,0.000549626891734,,0.0005584114766679
3,25,2051,0.0018730361480265,0.0004711625515483,0.0010062245419248,0.0006286147981882,0.0005707326345145,0.0009099541348405,,0.00071733773220326
3,26,2211,0.0007900757482275,0.0007997789653018,0.0008821901865303,0.0006422557635232,0.0005399052752181,0.0007308411877602,,0.00071899427566672
3,27,2377,0.0002893352648243,0.0005343953380361,0.0003232870076317,0.0007369675440713,0.0003911696258001,0.0004550309560727,,0.00048817009432238005
3,28,2549,0.000678873504512,0.0005960979033261,0.0003149909898638,0.0005416973144747,0.0004180836549494,0.0005099486734252,,0.00047616370720783997
3,29,2727,0.0005832069437019,0.0007200089748948,0.0005830480949953,0.0007423438364639,0.000505584583152,0.0006268384866416,,0.00063556479522952
3,30,2911,0.0004324545734561,0.0004875737940892,0.0004704503517132,0.0009916346753016,0.0004712239024229,0.0005706674593966,,0.0005983100365847
4,21,1933,0.0002370657603023,0.0004449724219739,0.0004499041824601,0.0002355842298129,7.953994645504281e-05,0.0002894133082008,,0.0002998828177805486
4,22,2113,0.0002689706452656,0.0001643749565118,0.0001949032011907,0.0003423563030082,0.0002780927170533,0.0002497395646059,,0.00024589334847398004
4,23,2301,0.0003108152595814,0.0003513040719553,0.0003673898463603,0.0005279749748297,0.0002303798828506,0.0003575728071155,,0.00036692431662228
4,24,2497,0.0003492154355626,0.0002456583024468,0.0001701149449218,0.0002715049195103,0.0001790036185411,0.0002430994441965,,0.00022187624592329998
4,25,2701,0.0001571603206684,0.0001757239515427,0.0009245498222298,0.0002733435539994,0.0002977215626742,0.0003656998422229,,0.00040740774653380004
4,26,2913,0.0002680744801182,0.0001652886130614,0.00027065249742,0.0001272890804102,0.0004594463098328,0.0002581501961685,,0.00025616533937858
4,27,3133,0.0001585093996254,0.0001612941268831,0.0001514787581982,0.0003144697402603,0.0002041193511104,0.0001979742752155,,0.0002058672503335
4,28,3361,0.0003566078958101,0.0002544610179029,0.000208708574064,0.0002311271528014,0.0002618992293719,0.0002625607739901,,0.00024375134962606
4,29,3597,0.0004562964022625,0.0001344559423159,0.0002625947527121,0.0002921351115219,0.0001512289018137,0.0002593422221252,,0.00021995138609776001
4,30,3841,0.0003828027984127,0.0002644770138431,0.0001495917094871,0.0002438938245177,0.0002337849291507,0.0002549100550822,,0.00022933150641616003
5,21,2395,8.93202523002401e-05,0.0006762650446034,0.0005203494802117,0.0001613577333046,0.0006141402409411,0.0004122865502722,,0.00047687980986660004
5,22,2619,0.0007633553468622,0.0002583187888376,0.0001865483209257,0.0001739617437124,0.0002064031723421,0.000317717474536,,0.00022858990007076
5,23,2853,0.000143958182889,0.000191806568182,0.0001162972475867,0.0002587852650322,0.0001728040078887,0.0001767302543157,,0.00018328466860106
5,24,3097,0.0001382334594381,0.0003143061476293,0.0005713741993531,0.0002558426058385,0.0002816407650243,0.0003122794354567,,0.00034708863066038005
5,25,3351,0.0001638545654714,0.0002381800732109,0.0002211738319601,0.000246998592047,0.0003394394007045,0.0002419292926788,,0.00025754423812025996
5,26,3615,0.000194742140593,7.922617078293115e-05,0.0001115937557187,0.0004841728077735,9.27722649066709e-05,0.0001925014279549,,0.00019205328542734043
5,27,3889,0.0004118138749618,0.0001037204274325,0.0001714826648822,0.0001320320152444,0.000215825959458,0.0002069749883958,,0.00016600721108258002
5,28,4173,0.000188443576917,0.0003062488685827,5.733779471484013e-05,0.0001424332149326,0.0001085926924133,0.0001606112295121,,0.00015504476003110805
5,29,4467,8.102513675112277e-05,0.0001733656827127,0.0002125513419741,0.0001366451615467,0.0001508328859927,0.0001508840417955,,0.00016485582280433998
5,30,4771,0.0002119011041941,0.0001117486535804,0.0004244278534315,0.0001741594314808,0.0002421997487545,0.0002328873582882,,0.00023708460910708
6,21,2857,6.240845686988905e-05,0.0007061207434162,0.0001791971299098,9.82896308414638e-05,0.0001409663673257,0.0002373964656726,,0.0002723940674331528
6,22,3125,8.877006621332839e-05,8.263363997684792e-05,8.114681986626238e-05,0.0007796874269843,9.383613360114396e-05,0.0002252148173283,,0.00025250376755137083
6,23,3405,0.0002140250871889,9.412951476406306e-05,6.680861406493932e-05,0.000230026882491,0.0003181231440976,0.0001846226485213,,0.0001787421607877805
6,24,3697,0.0002365881664445,0.0001249423366971,0.0001626017619855,9.843407315202056e-05,0.000564421119634,0.0002373974915826,,0.0002375593566102441
6,25,4001,8.236792928073555e-05,0.0002021733525907,0.0001024498124024,0.0001250516652362,8.042309491429478e-05,0.0001184931708849,,0.00012571821920569893
6,26,4317,0.0001344666379736,0.0001174478820757,0.0001981675013666,0.0002232265396742,8.221722237067297e-05,0.0001511051566922,,0.0001544328604358746
6,27,4645,6.348434544634074e-05,0.0001193585558212,8.384947432205081e-05,8.92424286575988e-05,0.0001556038332637,0.0001023077275021,,0.00011007240391332992
6,28,4985,0.0005564118037,0.0003051876265089,0.0001725003676256,0.0001614707289263,8.672959666000679e-05,0.0002564600246842,,0.00019646966888100135
6,29,5337,5.699284156435169e-05,0.0001279325806535,0.0001450846466468,9.212303848471493e-05,8.456374052911997e-05,0.0001013393695757,,0.00011020867517796697
6,30,5701,0.0001512942690169,0.000169680948602,0.0001102647001971,0.0001008943945635,5.231551403994672e-05,0.0001168899652839,,0.00011000910453728934
7,21,3319,0.000855658960063,0.0002178282884415,0.0001379188179271,0.0002230969985248,6.547482189489529e-05,0.0002999955773702,,0.00018886290083169904
7,22,3631,0.0001239337289007,7.565806299680844e-05,0.0003030045772902,6.554149149451405e-05,6.35889227851294e-05,0.0001263453566934,,0.00012682768225201038
7,23,3957,0.0001123081892728,0.0009099263697862,0.000159444840392,0.0001126996648963,0.0013007376110181,0.0005190233350731,,0.0006003663642331399
7,24,4297,0.000166036596056,0.0001422834757249,0.0001445779635105,0.001082252128981,0.0001062305818777,0.00032827614923,,0.00036072405986482
7,25,4651,0.000104351718619,0.0001714823010843,0.0003286366409156,0.0001458046463085,8.92601310624741e-05,0.0001679070875979,,0.00018061816139375482
7,26,5019,7.615002687089145e-05,0.0001586433209013,0.0001004768928396,0.0002935909724328,6.703515828121454e-05,0.0001391792742651,,0.00015178512374400293
7,27,5401,7.977872155606747e-05,8.404272375628352e-05,9.961431351257488e-05,0.0001185752189485,0.0001186739318654,0.0001001369819277,,0.00010420863400209169
7,28,5797,0.0003429222560953,4.5668970415135846e-05,0.0001666814059717,0.0001794129202608,8.439701196039096e-05,0.0001638165129406,,0.00012799536430972537
7,29,6207,7.110407022992149e-05,9.969069651560858e-05,0.000269860291155,4.002333298558369e-05,6.040793232386932e-05,0.000108217264642,,0.00011563990352441232
7,30,6631,0.00028817076236,7.692202052567154e-05,5.941520066699013e-05,5.7981636928161606e-05,0.0003264833358116,0.0001617945912585,,0.00013651935703818465
8,21,3781,0.0001700853608781,6.011600635247305e-05,0.0001504897809354,4.906361937173642e-05,0.0001679556880844,0.0001195420911244,,0.0001094334371736819
8,22,4137,4.910846837447025e-05,0.0001829383254516,5.835717820446007e-05,0.0002325352834304,0.0001178655074909,0.0001281609525904,,0.00014397144943355201
8,23,4509,0.0003481928433757,3.05601060972549e-05,0.000107294486952,0.0004324507608544,8.907399751478806e-05,0.0002015144389588,,0.0001721787580754486
8,24,4897,0.0001064317839336,5.677806257153861e-05,0.0001271568326046,7.974334585014731e-05,5.143789167050272e-05,8.430958332610317e-05,,7.988514320457835e-05
8,25,5301,7.401807670248672e-05,6.717050564475358e-05,0.0010072808945551,0.0001321200543316,7.544388063251972e-05,0.0002712066823733,,0.00031064440350745467
8,26,5721,6.031204975442961e-05,8.62924789544195e-05,4.9713959015207365e-05,8.034837810555473e-05,6.292882608249784e-05,6.791913838242181e-05,,6.944055610802024e-05
8,27,6157,8.625912596471608e-05,7.90044286986813e-05,6.508264050353318e-05,9.865160973276944e-05,0.000107057931018,8.721114718355239e-05,,8.740155142730726e-05
8,28,6609,0.0002280119952047,9.314181806985288e-05,0.0001362016919301,0.0001441194326616,0.0001440194319002,0.0001490988739533,,0.00013331624970301057
8,29,7077,7.813992851879448e-05,0.0001066997720045,0.0007890933193266,0.0001133885743911,9.045453771250322e-05,0.0002355552263907,,0.00026703828596508065
8,30,7561,0.000151007232489,5.412669270299375e-05,4.129018634557724e-05,4.4059335778001696e-05,6.939327431609854e-05,7.197534432634711e-05,,5.616896669380367e-05
9,21,4243,0.0001302090240642,0.0003319332317914,0.0005405648844316,0.0001508069544797,0.0001899211638374,0.0002686870517209,,0.0002963826572522
9,22,4643,8.90323644853197e-05,9.97196329990402e-05,0.0001680385757936,4.741232260130346e-05,0.0001815593714127,0.0001171524534584,,0.00012277647125300873
9,23,5061,0.0001318637368967,9.267928544431923e-05,6.0835955082438886e-05,6.944708002265543e-05,5.93948716414161e-05,8.284418581752106e-05,,7.304027560167015e-05
9,24,5497,0.0003008717030752,0.0001168635862995,0.0001777578581823,7.723469025222585e-05,4.9326190492138267e-05,0.0001444108056602,,0.00011311862617727282
9,25,5951,8.742744830669835e-05,4.927038389723748e-05,0.0003582427452784,0.0001626333687454,4.520991205936298e-05,0.0001405567716574,,0.0001511826363275601
9,26,6423,0.0001033749504131,4.837665255763568e-05,5.668996163876727e-05,5.3364561608759686e-05,4.589063246385194e-05,6.153935173642821e-05,,5.317223200108856e-05
9,27,6913,0.0001398215681547,0.0001130887758336,6.863147427793592e-05,0.0001098845459637,0.0003582632634788,0.0001579379255417,,0.0001615611970191472
9,28,7421,0.0001276236143894,9.33780538616702e-05,5.808260539197363e-05,0.0001120500674005,0.0001046143879648,9.914974580169656e-05,,9.345497208412808e-05
9,29,7947,3.804200605372898e-05,5.508347385330126e-05,3.950122118112631e-05,3.221412771381438e-05,5.4374890169128776e-05,4.384314379421994e-05,,4.500337134231813e-05
9,30,8491,4.6194949391065165e-05,3.3924938179552555e-05,3.8780199247412384e-05,3.705731069203466e-05,7.15114947524853e-05,4.549377845251001e-05,,4.5353544264798985e-05
10,21,4705,0.0002773800806608,0.0001298576535191,0.0002269261167384,0.0001161177424364,0.0002092011563945,0.0001918965499498,,0.00017479984380764
10,22,5149,0.0001801617763703,0.0002946083841379,0.000143812780152,4.4799882743973285e-05,3.501012542983517e-05,0.0001396785897668,,0.0001315819524461017
10,23,5613,6.23314845142886e-05,4.062775406055152e-05,0.0004023438086733,0.0001096597115974,4.054900637129322e-05,0.0001311023530433,,0.00014485652674916895
10,24,6097,6.0099901020294055e-05,9.10222006496042e-05,4.2310301068937406e-05,0.0002717399620451,6.478524301201105e-05,0.0001059915215591,,0.00011516984566695052
10,25,6601,0.0001408365496899,0.0003389721969142,0.0001037916226778,7.503900997107849e-05,3.0681301723234355e-05,0.0001378641361952,,0.00013726965349630257
10,26,7125,0.0001110590237658,7.564534462289885e-05,0.0002965984458569,6.663194653810933e-05,5.525089000002481e-05,0.0001210371301567,,0.0001230327514349266
10,27,7669,4.7120902308961377e-05,3.772369382204488e-05,6.639784260187298e-05,4.204235665383749e-05,5.063249045633711e-05,4.8783457168610765e-05,,4.911596814054064e-05
10,28,8233,0.0001235448289662,0.0001082186208805,0.0001638478570384,5.563200829783455e-05,5.469053576234728e-05,0.000101186770189,,9.671515843361636e-05
10,29,8817,3.606330574257299e-05,0.0001069370700861,0.0001080069559975,8.234349661506712e-05,5.713052814826369e-05,7.809627131791786e-05,,8.650286443296974e-05
10,30,9421,6.67212443659082e-05,4.018209074274637e-05,0.0001576180657139,9.049883374245836e-05,7.585213461425155e-05,8.617447383585386e-05,,9.006511972984202e-05
11,2,75,0.0931845158338546,0.1079680100083351,0.1025342568755149,0.1666674166917801,0.0974689424037933,0.1135646283626556,,0.1176406508684158
11,3,145,0.0357455313205719,0.0495488755404949,0.0213408078998327,0.060340903699398,0.0161403715610504,0.0366232980042696,,0.03679885134100912
11,4,237,0.0245914217084646,0.0149893751367926,0.0171862710267305,0.0147300800308585,0.0297476891428232,0.0202489674091339,,0.01938047654926774
11,5,351,0.008439720608294,0.0011452893959358,0.026924604550004,0.0041917776688933,0.0063674775883555,0.0094137739622965,,0.009608584633097019
11,6,487,0.0060773971490561,0.0025017168372869,0.0303435195237398,0.0007862982456572,0.0241068378090858,0.0127631539129652,,0.014100305265746982
11,7,645,0.0009251027368009,0.0005893378984183,0.0012290300801396,0.0029745113570243,0.0005567640764638,0.0012549492297694,,0.00132091852836308
11,8,825,0.0004620101535692,0.000349803129211,0.000508819357492,0.000196580105694,0.0034407963976264,0.0009916018287185,,0.0010975201637483801
11,9,1027,0.0007230445044115,0.0027643169742077,0.000631807022728,0.0005906638107262,0.0005137487314641,0.0010447162087075,,0.0011090505495667
11,10,1251,0.0013329363428056,0.0028662725817412,0.000364816194633,0.0003454187244642,0.0018644086085259,0.001354770490434,,0.0013591373199596597
11,11,1497,0.0002963857259601,0.0017499403329566,0.0017136613605543,0.0002389841683907,0.0016452131094411,0.0011288369394605,,0.00129532718216064
11,12,1765,0.0027050639037042,0.0004433688009157,0.0001843642094172,0.0001660850830376,0.0012533087283372,0.0009504381450824,,0.00059951299335802
11,13,2055,0.0044371201656758,0.000344666885212,0.0034100816119462,0.0004046202811878,0.0013524974929168,0.0019897972873877,,0.0015003327117300998
11,14,2367,0.0061031854711472,0.0008114051888696,0.0010358300060033,0.0001653239742154,0.0003832860966213,0.0016998061473714,,0.0008191302826161999
11,15,2701,0.0005706630181521,0.000380409794161,0.0001701720175333,0.0009362676064483,0.0010323685128241,0.0006179761898238,,0.0006274388241581
11,16,3057,0.0001486345718149,0.0001081481095752,0.0003785227017942,0.0005284697399474,0.0001544447150081,0.000263643967628,,0.00028664584679057996
11,17,3435,0.0004337296704761,0.0004368863592389,7.661458948859945e-05,0.0002569320204202,0.0019215042702853,0.0006251333819818,,0.0006634141242829599
11,18,3835,0.0011008291039615,0.0001447043759981,0.0008581381407566,0.0001854450820246,6.744470738340169e-05,0.0004713122820248,,0.00034540891763750034
11,19,4257,0.000183172916877,0.0003447319031693,9.334476635558532e-05,6.839096022304147e-05,4.1541585233062506e-05,0.0001462364263716,,0.00013884912827051788
11,20,4701,7.206761074485257e-05,0.0002198403381044,8.896885992726311e-05,4.124559563933872e-05,0.0002346741966903,0.0001313593202212,,0.00014321766211650036
11,21,5167,0.0003166813694406,0.0001732218952383,7.890559209045023e-05,9.58920645643957e-05,0.0003697592183016,0.000206892027927,,0.00018493415962434918
11,22,5655,0.0001120253364206,7.199521496659145e-05,0.0002341610670555,0.0001296979608014,7.147488940972835e-05,0.0001238708937307,,0.00012624000519278396
11,23,6165,0.0001092540333047,0.0001204528962261,0.0001286835613427,8.748801337787881e-05,6.074275370338e-05,0.0001013242515909,,9.973829524819178e-05
11,24,6697,8.000977686606348e-05,6.913728429935873e-05,0.0002476661175023,0.0001891972351586,4.368318332126364e-05,0.0001259387194295,,0.0001351245079422045
11,25,7251,0.0001322526804869,9.002797014545649e-05,0.0009831702336668,6.864024180686101e-05,9.604574734112248e-05,0.0002740273746894,,0.00030238231352992795
11,26,7827,0.0001620067632757,8.910430915420875e-05,0.0005892427871003,4.429041655384936e-05,9.573943680152296e-05,0.0001960767425771,,0.00020289073843739622
11,27,8425,4.733198875328526e-05,5.156943370820954e-05,7.728749915258959e-05,3.276607458246872e-05,4.949140929966234e-05,5.168928109924309e-05,,5.256073956843466e-05
11,28,9045,6.734532507834956e-05,3.7317968235583976e-05,6.225708784768358e-05,0.0001153039193013,3.786195884458721e-05,6.401725186151452e-05,,6.335163721813386e-05
11,29,9687,5.4124797316035256e-05,2.3787340978742577e-05,4.090842048753984e-05,6.172259600134566e-05,2.6798155886353925e-05,4.146826213400345e-05,,3.8936955097597095e-05
11,30,10351,3.347046367707662e-05,3.80437086278107e-05,4.568107760860585e-05,5.663876800099388e-05,3.6452496715355664e-05,4.2057302925968544e-05,,4.377467077574692e-05
12,2,81,0.0913561135530471,0.2954813838005066,0.1319499611854553,0.0771128386259079,0.1048446968197822,0.1401489987969398,,0.14990757584571837
12,3,157,0.0439886972308158,0.06618083268404,0.0387165360152721,0.0671498328447341,0.0616144947707653,0.0555300787091255,,0.0578383550047874
12,4,257,0.0109614990651607,0.0090689994394779,0.0188048146665096,0.0462471842765808,0.0027926433831453,0.0175750281661748,,0.01889773398637768
12,5,381,0.009544420056045,0.0009413003572262,0.0046761836856603,0.02102617546916,0.008290559053421,0.0088957277243025,,0.008765989257953999
12,6,529,0.004912981763482,0.015764070674777,0.0058362539857625,0.0018816222436726,0.0055913091637194,0.0067972475662827,,0.00717410072684284
12,7,701,0.0015904414467513,0.0037997290492057,0.0017780932830646,0.0056305658072233,0.0022381637245416,0.0030073986621573,,0.0032907901052385002
12,8,897,0.0015777914086356,0.0037861759774386,0.0004008338437415,0.000338515790645,0.0030882216524332,0.0018383077345788,,0.0018904109997674198
12,9,1117,0.000392818939872,0.0019189823651686,0.0003426905313972,0.0004819551249966,0.0013857160229235,0.0009044325968716,,0.0010067553282715
12,10,1361,0.0015711551532149,0.004828960634768,0.0043362560681998,0.0001045545068336,0.0008454198250547,0.0023372692376142,,0.00249049205449406
12,11,1629,0.0029397991020232,0.0020425983238965,0.0016338872956112,0.0004903387743979,0.0005713251885026,0.0015355897368863,,0.0012547478638588998
12,12,1921,0.0033876311499625,0.0002188545768149,0.002681843470782,0.0005281260819174,0.0023907909635454,0.0018414492486044,,0.00153221286833282
12,13,2237,0.0002260774053866,0.0001880391209851,0.0001637652458157,0.0005426720017567,0.0009058731375262,0.000405285382294,,0.00044112697767554004
12,14,2577,0.0002338719496037,0.0001786861539585,0.0005217652651481,0.000530918710865,0.0001875434973044,0.0003305571153759,,0.00034989414853038
12,15,2941,0.000190476552234,0.0012637581676244,0.0011024925624951,0.0009516914142295,0.0034076976589858,0.0013832232711138,,0.0016217726148897201
12,16,3329,0.0005015531205572,7.237114186864346e-05,0.0001665677555138,0.0001218246106873,0.0002789875143207,0.0002282608285895,,0.00017360237019598871
12,17,3741,7.657751848455518e-05,0.0001648035977268,0.000532251491677,0.0005169978830963,5.498535028891638e-05,0.0002691231682547,,0.00030763229820874325
12,18,4177,0.001125932787545,0.0001773518306436,9.595045412424952e-05,0.0001680089189903,0.0002143025340046,0.0003563093050615,,0.00020238460856484989
12,19,4637,9.539497114019468e-05,7.692100916756317e-05,0.0001269836357096,0.0001055247921613,3.985149305663072e-05,8.893518024706281e-05,,8.764322206843135e-05
12,20,5121,0.0001345431955996,0.0032397150062024,5.040852192905732e-05,8.475912181893364e-05,0.0001782269391696,0.0007375305569439,,0.000858128029212778
12,21,5629,0.0012706462293863,0.0007458181353285,0.0001668258046265,7.01999815646559e-05,9.773168858373538e-05,0.0004702443678979,,0.00031016399560025823
12,22,6161,0.0001208159301313,8.887530566425994e-05,5.4393574828282e-05,0.0003000996657647,3.100405228906311e-05,0.0001190377057355,,0.00011868206085636102
12,23,6717,0.0002480455150362,8.136949327308685e-05,7.755394472042099e-05,0.0002241983747808,8.22418587631546e-05,0.0001426818373147,,0.00012160910177043249
12,24,7297,0.000161537725944,0.0002781141083687,6.35004325886257e-05,6.219268107088283e-05,3.280596138210967e-05,0.0001196301818708,,0.00011124867305622363
12,25,7901,8.27198673505336e-05,0.0001455508900107,0.000229683224461,6.770051550120115e-05,5.14281855430454e-05,0.0001154165365733,,0.00012195587041784932
12,26,8529,3.845936953439377e-05,6.148790998850018e-05,5.7254550483776256e-05,5.120346395415254e-05,0.0001036183602991,6.240473085199483e-05,,6.719380311550476e-05
12,27,9181,0.0004479564086068,5.356808105716482e-05,9.505492926109582e-05,3.6292905861046165e-05,4.014579099020921e-05,0.0001346036231552,,7.19330660649432e-05
12,28,9857,3.194840610376559e-05,0.0002350363502046,5.780321225756779e-05,4.081496081198566e-05,3.606507016229443e-05,8.033359990804456e-05,,9.001063866889849e-05
12,29,10557,4.476744288695045e-05,5.069864346296527e-05,0.0003812143986579,3.621037831180729e-05,8.621289453003556e-05,0.0001198207515699,,0.00013483141330652163
12,30,11281,5.870196764590219e-05,2.92692657239968e-05,5.826488632010296e-05,6.920495798112825e-05,4.672194700106047e-05,5.243260493443813e-05,,5.117873239214532e-05
13,2,87,0.1912993341684341,0.1017226427793502,0.0925786569714546,0.1269848197698593,0.0957005769014358,0.1216572061181068,,0.10772878050804133
13,3,169,0.0459592603147029,0.1576842367649078,0.0345158167183399,0.0278711058199405,0.01903872564435,0.0570138290524482,,0.059224742799997274
13,4,277,0.031183373183012,0.0232826061546802,0.01587999984622,0.0162866786122322,0.0191901586949825,0.0211645632982254,,0.01916080132126806
13,5,411,0.0024237621109932,0.049353253096342,0.0034798586275428,0.0167367085814476,0.0042119501158595,0.015241106506437,,0.017804575385525778
13,6,571,0.0194596778601408,0.0126330628991127,0.0012489109067246,0.0010919769993051,0.0130799328908324,0.0095027123112231,,0.00751131920143958
13,7,757,0.0141818029806017,0.0077690863981842,0.0040285433642566,0.0004744105972349,0.0008905813447199,0.0054688849369995,,0.00372630132827902
13,8,969,0.003583691548556,0.0018492572708055,0.0007505723042413,0.0002872280019801,0.001936703803949,0.0016814905859064,,0.0013010503933764599
13,9,1207,0.0022519736085087,0.0167959090322256,0.0027410911861807,0.0007088816491886,0.0006227006670087,0.0046241112286224,,0.005098538752645199
13,10,1471,0.0001177130106952,0.0004052040749229,0.0052922791801393,0.0002013586199609,0.002765639917925,0.0017564389607287,,0.00208418415073536
13,11,1761,0.0001204876825795,0.000350941059878,0.0027045605238527,0.0006052525714039,0.0034242521505802,0.0014410987976589,,0.0017052210206747402
13,12,2077,0.0036053562071174,3.8930193113628775e-05,0.0026888868305832,0.0003450118820182,0.0088862935081124,0.003112895724189,,0.0030144036276032854
13,13,2419,0.0005962045979686,0.0010293304221704,0.0001420472253812,0.004641362465918,0.000173427091795,0.0013164743606466,,0.0014605283131822401
13,14,2787,0.0012628333643078,0.0050922431983053,0.000111804503831,0.0001134222620748,0.0003498290025163,0.0013860264662071,,0.0014106650865869002
13,15,3181,0.0128298085182905,0.0015058736316859,0.0001282719022128,0.0001653460494708,0.0010984265245497,0.0031455453252419,,0.00120869268663222
13,16,3601,0.0001539645745651,0.0023582850117236,0.0020602354779839,0.000764810363762,0.0014871383318677,0.0013648867519805,,0.00160707118746354
13,17,4047,0.0002274221333209,8.184375474229455e-05,0.0006510364473797,0.0032463087700307,0.0002889364259317,0.000899109506281,,0.0010334469808730789
13,18,4519,0.0001841869961936,0.0002980296849273,0.0003737402730621,0.0004824823117814,0.0001167104128398,0.0002910299357608,,0.00031239852367428
